id	stopCount	streetCount	wkt	hadRemoved
643	0	2	POLYGON ((-1.9711789306142384 43.31105547544124, -1.9711751906138018 43.31108653799218, -1.9711620348058867 43.31111492450997, -1.971140750972634 43.31113785632447, -1.9711134225239355 43.3111530887099, -1.9710827245587585 43.31115913061424, -1.9710516620078196 43.311155390613806, -1.9710232754900303 43.31114223480589, -1.9710003436755323 43.31112095097264, -1.9709851112901042 43.31109362252394, -1.9709790693857616 43.31106292455876, -1.9709525693857617 43.31035192455876, -1.9709563093861984 43.31032086200782, -1.9709694651941134 43.31029247549003, -1.9709907490273662 43.31026954367553, -1.9710180774760646 43.3102543112901, -1.9710487754412416 43.31024826938576, -1.9710798379921806 43.3102520093862, -1.9711082245099698 43.31026516519411, -1.9711311563244678 43.310286449027366, -1.971146388709896 43.31031377747606, -1.9711524306142385 43.31034447544124, -1.9711789306142384 43.31105547544124))	true
644	0	2	POLYGON ((-2.9323891473085473 43.25683992668793, -2.9323699286704263 43.25686461501762, -2.93234402154597 43.25688215612866, -2.932313961905026 43.25689083297488, -2.9322826921946876 43.25688979620613, -2.9322532733120714 43.256879147308545, -2.932228584982382 43.25685992867042, -2.9322110438713422 43.25683402154597, -2.932202367025117 43.25680396190503, -2.9322034037938707 43.25677269219469, -2.932214052691453 43.25674327331207, -2.932618452691453 43.25601067331207, -2.932637671329574 43.25598598498238, -2.9326635784540303 43.25596844387134, -2.932693638094974 43.25595976702512, -2.9327249078053126 43.25596080379387, -2.932754326687929 43.255971452691455, -2.9327790150176183 43.25599067132958, -2.932796556128658 43.25601657845403, -2.932805232974883 43.25604663809497, -2.9328041962061295 43.25607790780531, -2.932793547308547 43.25610732668793, -2.9323891473085473 43.25683992668793))	true
645	0	2	POLYGON ((-2.0968527696926462 43.09895459804881, -2.096883747847678 43.09895021357793, -2.096914564699898 43.09895561647469, -2.096942203681097 43.0989702778659, -2.0969639592952234 43.09899276259245, -2.096977701951186 43.099020869692644, -2.0969820864220687 43.099051847847676, -2.0969766835253125 43.0990826646999, -2.096962022134097 43.099110303681094, -2.096939537407546 43.09913205929522, -2.096911430307354 43.09914580195119, -2.096859930307354 43.09916160195119, -2.0968289521523222 43.09916598642207, -2.0967981353001024 43.09916058352531, -2.096770496318903 43.0991459221341, -2.096748740704777 43.09912343740755, -2.0967349980488144 43.09909533030736, -2.0967306135779316 43.099064352152325, -2.0967360164746878 43.0990335353001, -2.096750677865903 43.09900589631891, -2.0967731625924544 43.09898414070478, -2.096801269692646 43.09897039804881, -2.0968527696926462 43.09895459804881))	true
646	0	1	POLYGON ((-2.6266246 43.1721323, -2.6266294943483706 43.17210139830056, -2.6266436983005628 43.17207352147477, -2.626665821474771 43.17205139830056, -2.6266936983005627 43.17203719434837, -2.6267246 43.1720323, -2.6267555016994377 43.17203719434837, -2.6267833785252295 43.17205139830056, -2.6268055016994376 43.17207352147477, -2.62681970565163 43.17210139830056, -2.6268246000000004 43.1721323, -2.62681970565163 43.17216320169944, -2.6268055016994376 43.17219107852523, -2.6267833785252295 43.17221320169944, -2.6267555016994377 43.17222740565163, -2.6267246 43.172232300000005, -2.6266936983005627 43.17222740565163, -2.626665821474771 43.17221320169944, -2.6266436983005628 43.17219107852523, -2.6266294943483706 43.17216320169944, -2.6266246 43.1721323))	true
647	0	2	POLYGON ((-2.0720307510362717 43.142328481259426, -2.072033444868548 43.142297310552955, -2.0720456391333135 43.142268497889404, -2.072066140170971 43.14224486365303, -2.072092941197115 43.142228721327555, -2.0721234187405733 43.14222165103627, -2.0721545894470417 43.142224344868545, -2.072183402110593 43.142236539133314, -2.072207036346969 43.14225704017097, -2.072223178672443 43.14228384119711, -2.0722302489637285 43.142314318740574, -2.0722441489637284 43.142510118740574, -2.072241455131452 43.142541289447045, -2.0722292608666866 43.1425701021106, -2.0722087598290293 43.14259373634697, -2.072181958802885 43.142609878672445, -2.072151481259427 43.14261694896373, -2.0721203105529584 43.142614255131456, -2.072091497889407 43.142602060866686, -2.072067863653031 43.14258155982903, -2.072051721327557 43.14255475880289, -2.0720446510362716 43.142524281259426, -2.0720307510362717 43.142328481259426))	true
648	0	2	POLYGON ((-2.1699577549983067 43.28656263795757, -2.169934287546175 43.286583329703866, -2.1699055745716573 43.286595756882484, -2.1698744267007544 43.286598703034606, -2.1698438929040904 43.28659187977033, -2.1698169620424244 43.286575954998305, -2.1697962702961338 43.286552487546174, -2.1697838431175143 43.286523774571656, -2.1697808969653942 43.28649262670075, -2.16978772022967 43.28646209290409, -2.1698036450016938 43.28643516204242, -2.1700879450016934 43.28609146204243, -2.170111412453825 43.286070770296135, -2.170140125428343 43.28605834311752, -2.1701712732992458 43.286055396965395, -2.1702018070959097 43.286062220229674, -2.1702287379575758 43.286078145001696, -2.1702494297038664 43.28610161245383, -2.170261856882486 43.286130325428346, -2.170264803034606 43.28616147329925, -2.17025797977033 43.28619200709591, -2.1702420549983064 43.28621893795758, -2.1699577549983067 43.28656263795757))	true
649	0	2	POLYGON ((-1.9534428804092443 43.318970630478184, -1.953429414530982 43.318942389731085, -1.9534253345905006 43.318911369999306, -1.953431039960801 43.31888060771032, -1.9534459721604864 43.3188531140913, -1.9534686695218129 43.318831580409245, -1.9534969102689121 43.318818114530984, -1.9535279300006931 43.3188140345905, -1.953558692289682 43.3188197399608, -1.953586185908699 43.318834672160484, -1.9536077195907555 43.318857369521815, -1.9536828195907556 43.318966669521814, -1.9536962854690179 43.31899491026891, -1.9537003654094993 43.31902593000069, -1.953694660039199 43.31905669228968, -1.9536797278395135 43.3190841859087, -1.953657030478187 43.31910571959075, -1.9536287897310878 43.31911918546901, -1.9535977699993068 43.319123265409495, -1.953567007710318 43.319117560039196, -1.953539514091301 43.31910262783951, -1.9535179804092444 43.31907993047818, -1.9534428804092443 43.318970630478184))	true
650	0	2	POLYGON ((-2.1544970329068693 42.92264452118729, -2.154499755442407 42.922675689399846, -2.154492713220205 42.922706173441256, -2.154476595582038 42.92273298932114, -2.1544529802346286 42.92275351211434, -2.154424178812719 42.922765732906875, -2.154393010600156 42.92276845544241, -2.1543625265587485 42.92276141322021, -2.154335710678863 42.92274529558204, -2.154315187885661 42.92272168023463, -2.1543029670931304 42.92269287881272, -2.1515551670931305 42.911665578812716, -2.151552444557593 42.91163441060016, -2.151559486779795 42.91160392655875, -2.1515756044179617 42.91157711067886, -2.1515992197653713 42.91155658788566, -2.151628021187281 42.91154436709313, -2.151659189399844 42.911541644557595, -2.1516896734412514 42.911548686779796, -2.151716489321137 42.911564804417964, -2.151737012114339 42.91158841976537, -2.1517492329068695 42.911617221187285, -2.1544970329068693 42.92264452118729))	true
651	0	2	POLYGON ((-2.40992755053625 43.03080044287091, -2.4099583795988817 43.03079511008821, -2.409989347700271 43.03079956501474, -2.410017423466887 43.03081337157126, -2.410039858647078 43.03083517827583, -2.4100544571290916 43.03086285053625, -2.4100597899117946 43.03089367959888, -2.4100553349852607 43.030924647700274, -2.4100415284287378 43.03095272346689, -2.410019721724175 43.03097515864708, -2.4099920494637503 43.03098975712909, -2.4099060494637503 43.03101905712909, -2.4098752204011187 43.0310243899118, -2.409844252299729 43.03101993498527, -2.409816176533113 43.03100612842874, -2.4097937413529222 43.030984321724176, -2.4097791428709088 43.030956649463754, -2.409773810088206 43.03092582040112, -2.4097782650147397 43.03089485229973, -2.4097920715712626 43.03086677653312, -2.4098138782758256 43.030844341352925, -2.40984155053625 43.030829742870914, -2.40992755053625 43.03080044287091))	true
652	0	2	POLYGON ((-2.4803328 43.067897599999995, -2.480310343501641 43.067919384750525, -2.4802822542444125 43.06793316383985, -2.4802512818005207 43.067937588474685, -2.480220457968572 43.067932225540964, -2.4801927999999998 43.067917599999994, -2.4801710152494723 43.06789514350164, -2.4801572361601543 43.06786705424441, -2.4801528115253126 43.067836081800515, -2.480158174459034 43.06780525796857, -2.4801728000000005 43.0677776, -2.4805415 43.067286, -2.480563956498359 43.06726421524947, -2.4805920457555874 43.06725043616015, -2.4806230181994793 43.06724601152531, -2.480653842031428 43.06725137445903, -2.4806815 43.067266000000004, -2.4807032847505277 43.06728845649836, -2.4807170638398457 43.06731654575559, -2.4807214884746873 43.06734751819948, -2.4807161255409658 43.067378342031425, -2.4807014999999994 43.067406, -2.4803328 43.067897599999995))	true
653	0	2	POLYGON ((-1.9653465954163498 43.12239033890376, -1.965342758218504 43.12235928820994, -1.9653487040185664 43.1223285714859, -1.9653638508002 43.12230119549861, -1.9653867158908849 43.12227984000044, -1.965415061096234 43.12226659541635, -1.9654461117900555 43.1222627582185, -1.9654768285140949 43.122268704018566, -1.9655042045013873 43.122283850800194, -1.965525559999557 43.12230671589088, -1.9655388045836504 43.12233506109623, -1.9664381045836503 43.125462061096236, -1.9664419417814962 43.12549311179006, -1.9664359959814337 43.1255238285141, -1.9664208491998 43.12555120450139, -1.9663979841091153 43.12557255999956, -1.9663696389037661 43.12558580458365, -1.9663385882099447 43.1255896417815, -1.9663078714859052 43.12558369598143, -1.9662804954986128 43.125568549199805, -1.9662591400004432 43.12554568410912, -1.9662458954163498 43.12551733890377, -1.9653465954163498 43.12239033890376))	true
654	0	2	POLYGON ((-2.09866037709819 43.10076241820876, -2.0986739634065876 43.10079060121602, -2.098678175725525 43.10082160324891, -2.098672601723876 43.10085238961244, -2.098657787023759 43.10087994672286, -2.098635181791241 43.10090157709819, -2.0986069987839806 43.10091516340658, -2.0985759967510913 43.100919375725525, -2.0985452103875564 43.10091380172388, -2.0985176532771392 43.10089898702376, -2.0984960229018097 43.10087638179124, -2.09844242290181 43.10079908179124, -2.0984288365934125 43.10077089878398, -2.0984246242744753 43.10073989675109, -2.098430198276124 43.100709110387555, -2.0984450129762413 43.100681553277134, -2.098467618208759 43.100659922901805, -2.0984958012160195 43.100646336593414, -2.098526803248909 43.10064212427447, -2.0985575896124438 43.10064769827612, -2.098585146722861 43.100662512976236, -2.0986067770981904 43.10068511820876, -2.09866037709819 43.10076241820876))	true
655	1	4	POLYGON ((-2.4928765 43.0588034, -2.4920931 43.0622231, -2.4923708883309335 43.06085700723923, -2.49235885207 43.0608545241, -2.4928765 43.0588034))	true
656	0	1	POLYGON ((-2.6764199 42.9187028, -2.6764247943483706 42.91867189830056, -2.6764389983005628 42.91864402147477, -2.676461121474771 42.91862189830056, -2.6764889983005626 42.91860769434837, -2.6765199 42.918602799999995, -2.6765508016994377 42.91860769434837, -2.6765786785252295 42.91862189830056, -2.6766008016994376 42.91864402147477, -2.67661500565163 42.91867189830056, -2.6766199000000004 42.9187028, -2.67661500565163 42.91873370169944, -2.6766008016994376 42.91876157852523, -2.6765786785252295 42.91878370169944, -2.6765508016994377 42.91879790565163, -2.6765199 42.9188028, -2.6764889983005626 42.91879790565163, -2.676461121474771 42.91878370169944, -2.6764389983005628 42.91876157852523, -2.6764247943483706 42.91873370169944, -2.6764199 42.9187028))	true
657	0	2	POLYGON ((-2.0721999006446983 43.14419238473936, -2.0721892586576462 43.1442218061225, -2.0721700458191274 43.1442464989658, -2.0721441428156386 43.14426404616171, -2.072114085213639 43.144272730068444, -2.072082815260635 43.1442717006447, -2.072053393877498 43.14426105865765, -2.0720287010342004 43.14424184581913, -2.0720111538382886 43.14421594281564, -2.0720024699315576 43.14418588521364, -2.072003499355302 43.14415461526064, -2.072037499355302 43.14397781526064, -2.072048141342354 43.1439483938775, -2.0720673541808727 43.143923701034204, -2.0720932571843615 43.143906153838294, -2.0721233147863614 43.14389746993156, -2.072154584739365 43.1438984993553, -2.072184006122502 43.143909141342355, -2.0722086989657997 43.14392835418087, -2.0722262461617116 43.14395425718436, -2.0722349300684426 43.143984314786366, -2.072233900644698 43.144015584739364, -2.0721999006446983 43.14419238473936))	true
658	0	2	POLYGON ((-2.384662898851223 43.30639385279065, -2.3846826857677503 43.30636961753516, -2.3847089933494594 43.30635268293098, -2.3847392464269563 43.30634470665515, -2.38477048361823 43.306346469481134, -2.3847996472093564 43.306357798851224, -2.384823882464841 43.30637758576775, -2.384840817069021 43.30640389334946, -2.3848487933448483 43.30643414642696, -2.3848470305188707 43.30646538361823, -2.3848357011487775 43.306494547209354, -2.3846395011487775 43.30683124720935, -2.38461971423225 43.30685548246484, -2.384593406650541 43.30687241706902, -2.384563153573044 43.30688039334485, -2.3845319163817704 43.30687863051887, -2.384502752790644 43.30686730114878, -2.3844785175351593 43.30684751423225, -2.3844615829309794 43.30682120665054, -2.384453606655152 43.30679095357304, -2.3844553694811297 43.30675971638177, -2.384466698851223 43.30673055279065, -2.384662898851223 43.30639385279065))	true
659	0	2	POLYGON ((-2.4880626423389773 43.1794984020065, -2.48809385823071 43.179500508609785, -2.488122895331739 43.17951215834961, -2.488146911288302 43.17953221086827, -2.488163555251241 43.179558703285515, -2.488171197993499 43.179589042338975, -2.488169091390213 43.179620258230706, -2.4881574416503907 43.179649295331735, -2.488137389131734 43.1796733112883, -2.4881108967144834 43.17968995525124, -2.4880805576610228 43.179697597993496, -2.4875468576610227 43.179745597993495, -2.48751564176929 43.17974349139021, -2.487486604668261 43.17973184165039, -2.487462588711698 43.17971178913173, -2.487445944748759 43.17968529671448, -2.487438302006501 43.17965495766102, -2.487440408609787 43.17962374176929, -2.4874520583496094 43.17959470466826, -2.487472110868266 43.1795706887117, -2.4874986032855166 43.179554044748755, -2.4875289423389773 43.1795464020065, -2.4880626423389773 43.1794984020065))	true
660	0	2	POLYGON ((-2.388448315520664 43.305534573013084, -2.3884183651476807 43.30552552619971, -2.3883926762693677 43.30550766699466, -2.388373763492119 43.30548274358135, -2.3883634781303447 43.305453195637135, -2.3883628269869175 43.30542191552067, -2.3883718738002937 43.305391965147685, -2.388389733005346 43.30536627626937, -2.3884146564186524 43.30534736349212, -2.3884442043628664 43.30533707813034, -2.3884754844793354 43.30533642698692, -2.3885600844793355 43.30534802698692, -2.388590034852319 43.305357073800295, -2.388615723730632 43.305374933005346, -2.3886346365078808 43.30539985641865, -2.388644921869655 43.30542940436287, -2.3886455730130822 43.305460684479335, -2.388636526199706 43.30549063485232, -2.388618666994654 43.305516323730636, -2.3885937435813474 43.305535236507886, -2.3885641956371333 43.30554552186966, -2.3885329155206643 43.305546173013084, -2.388448315520664 43.305534573013084))	true
661	0	2	POLYGON ((-2.3349089584108316 43.083265349312235, -2.3349321332709607 43.08324433037953, -2.3349606690801106 43.08323150161223, -2.334991772554461 43.08322811877948, -2.3350223990692314 43.0832345130165, -2.335049550687769 43.08325005841083, -2.3350705696204743 43.083273233270965, -2.3350833983877677 43.083301769080116, -2.3350867812205225 43.083332872554465, -2.335080386983499 43.083363499069236, -2.3350648415891686 43.08339065068777, -2.3343191415891686 43.08431835068777, -2.3342959667290395 43.08433936962047, -2.3342674309198896 43.08435219838777, -2.3342363274455393 43.08435558122052, -2.334205700930769 43.0843491869835, -2.3341785493122313 43.08433364158917, -2.334157530379526 43.084310466729036, -2.3341447016122325 43.084281930919886, -2.3341413187794777 43.08425082744554, -2.334147713016501 43.084220200930766, -2.3341632584108316 43.08419304931223, -2.3349089584108316 43.083265349312235))	true
662	0	2	POLYGON ((-2.0956651079102397 43.0978860938294, -2.095636058963723 43.09789771400067, -2.0956048409434467 43.09789978882214, -2.0955745096867435 43.09789211519582, -2.095548034228351 43.09787544426972, -2.0955280061706008 43.09785140791024, -2.0955163859993298 43.097822358963725, -2.0955143111778645 43.09779114094345, -2.095521984804186 43.09776080968675, -2.095538655730284 43.097734334228356, -2.0955626920897603 43.0977143061706, -2.09581379208976 43.0975646061706, -2.095842841036277 43.09755298599933, -2.095874059056553 43.09755091117786, -2.0959043903132564 43.09755858480418, -2.095930865771649 43.097575255730284, -2.095950893829399 43.09759929208976, -2.09596251400067 43.09762834103628, -2.0959645888221354 43.09765955905655, -2.095956915195814 43.097689890313255, -2.0959402442697157 43.097716365771646, -2.0959162079102396 43.0977363938294, -2.0956651079102397 43.0978860938294))	true
663	0	3	POLYGON ((-1.5323701 43.4730208, -1.532528 43.4730534, -1.5322961 43.4736504, -1.5323701 43.4730208))	true
664	0	2	POLYGON ((-1.9567472759159015 43.31998169459328, -1.9567417045796727 43.32001248143928, -1.9567268922654302 43.32004003983221, -1.9567042889056954 43.320061672164556, -1.9566761070748062 43.32007526091291, -1.9566451054067242 43.320079475915904, -1.9566143185607225 43.32007390457967, -1.9565867601677926 43.32005909226543, -1.956565127835445 43.3200364889057, -1.9565515390870913 43.32000830707481, -1.9565473240840985 43.319977305406724, -1.9565500240840985 43.31985430540672, -1.9565555954203273 43.319823518560725, -1.9565704077345698 43.319795960167795, -1.9565930110943046 43.31977432783545, -1.9566211929251938 43.319760739087094, -1.9566521945932758 43.3197565240841, -1.9566829814392774 43.31976209542033, -1.9567105398322073 43.31977690773457, -1.956732172164555 43.3197995110943, -1.9567457609129086 43.319827692925195, -1.9567499759159015 43.31985869459328, -1.9567472759159015 43.31998169459328))	true
665	0	2	POLYGON ((-2.6316037000000003 43.1648643, -2.6315988056516297 43.16489520169944, -2.6315846016994375 43.16492307852523, -2.6315624785252294 43.16494520169944, -2.6315346016994376 43.16495940565163, -2.6315037 43.1649643, -2.6314727983005626 43.16495940565163, -2.631444921474771 43.16494520169944, -2.6314227983005627 43.16492307852523, -2.6314085943483705 43.16489520169944, -2.6314037 43.1648643, -2.6314037 43.1644234, -2.6314085943483705 43.16439249830056, -2.6314227983005627 43.16436462147477, -2.631444921474771 43.164342498300556, -2.6314727983005626 43.164328294348365, -2.6315037 43.164323399999994, -2.6315346016994376 43.164328294348365, -2.6315624785252294 43.164342498300556, -2.6315846016994375 43.16436462147477, -2.6315988056516297 43.16439249830056, -2.6316037000000003 43.1644234, -2.6316037000000003 43.1648643))	true
666	0	2	POLYGON ((-2.172860383847377 43.287281291242685, -2.1728487242754655 43.28731032439713, -2.172828663625498 43.28733433356199, -2.172802165573665 43.287350968552914, -2.1727718239339024 43.2873586010211, -2.1727406087573122 43.287356483847375, -2.172711575602869 43.287344824275465, -2.172687566438015 43.2873247636255, -2.172670931447088 43.28729826557366, -2.172663298978902 43.2872679239339, -2.172665416152623 43.28723670875731, -2.1728519161526227 43.28642110875732, -2.1728635757245343 43.28639207560287, -2.1728836363745017 43.286368066438015, -2.172910134426335 43.28635143144709, -2.1729404760660973 43.286343798978905, -2.1729716912426875 43.28634591615263, -2.1730007243971308 43.28635757572454, -2.173024733561985 43.2863776363745, -2.1730413685529117 43.28640413442634, -2.1730490010210977 43.2864344760661, -2.173046883847377 43.28646569124269, -2.172860383847377 43.287281291242685))	true
667	0	3	POLYGON ((-1.9506607 43.3176182, -1.9506104 43.3178097, -1.950642 43.3176466, -1.9506607 43.3176182))	true
668	0	2	POLYGON ((-2.4042793688396085 43.03220044879074, -2.404309052591753 43.03221033537421, -2.4043342283953497 43.03222891085771, -2.404352431867332 43.0322543569435, -2.404361881125031 43.0322841827914, -2.4043616512092667 43.03231546883961, -2.4043517646257966 43.03234515259176, -2.404333189142293 43.03237032839535, -2.4043077430565063 43.03238853186733, -2.404277917208605 43.03239798112504, -2.404246631160391 43.03239775120927, -2.4039314311603914 43.03234545120927, -2.4039017474082467 43.0323355646258, -2.40387657160465 43.032316989142295, -2.403858368132668 43.03229154305651, -2.403848918874969 43.032261717208605, -2.403849148790733 43.03223043116039, -2.4038590353742033 43.03220074740825, -2.4038776108577067 43.032175571604654, -2.4039030569434936 43.03215736813267, -2.403932882791395 43.03214791887497, -2.4039641688396087 43.03214814879074, -2.4042793688396085 43.03220044879074))	true
669	0	1	POLYGON ((-2.0516330999999997 43.2706809, -2.0516379943483702 43.27064999830056, -2.0516521983005624 43.27062212147477, -2.0516743214747706 43.27059999830056, -2.0517021983005623 43.27058579434837, -2.0517331 43.2705809, -2.0517640016994374 43.27058579434837, -2.051791878525229 43.27059999830056, -2.0518140016994373 43.27062212147477, -2.0518282056516295 43.27064999830056, -2.0518331 43.2706809, -2.0518282056516295 43.27071180169944, -2.0518140016994373 43.27073967852523, -2.051791878525229 43.27076180169944, -2.0517640016994374 43.27077600565163, -2.0517331 43.270780900000005, -2.0517021983005623 43.27077600565163, -2.0516743214747706 43.27076180169944, -2.0516521983005624 43.27073967852523, -2.0516379943483702 43.27071180169944, -2.0516330999999997 43.2706809))	true
670	0	2	POLYGON ((-2.5252029540526357 42.94641924020214, -2.5252189214160112 42.946446145833164, -2.525225792983766 42.94647666879552, -2.5252228961189713 42.946507821288975, -2.5252105143869366 42.94653655389042, -2.5251898597978624 42.94656005405264, -2.5251629541668357 42.946576021416014, -2.5251324312044847 42.94658289298377, -2.5251012787110296 42.94657999611897, -2.5250725461095826 42.946567614386936, -2.5250490459473647 42.946546959797864, -2.5234718459473644 42.944646359797865, -2.523455878583989 42.94461945416684, -2.523449007016234 42.944588931204486, -2.523451903881029 42.94455777871103, -2.5234642856130636 42.94452904610959, -2.5234849402021378 42.944505545947365, -2.5235118458331645 42.94448957858399, -2.5235423687955154 42.944482707016235, -2.5235735212889705 42.944485603881034, -2.5236022538904175 42.94449798561307, -2.5236257540526355 42.94451864020214, -2.5252029540526357 42.94641924020214))	true
671	0	2	POLYGON ((-2.7076973577065435 42.836517028375766, -2.7076971766540145 42.83654831474491, -2.70768733644307 42.83657801390184, -2.7076688003021174 42.836603218686164, -2.707643382677783 42.836621461877975, -2.707613571624231 42.83663095770655, -2.7075822852550893 42.83663077665401, -2.7075525860981537 42.83662093644307, -2.7075273813138323 42.83660240030212, -2.707509138122026 42.836576982677784, -2.7074996422934565 42.83654717162423, -2.7074599422934567 42.83628677162423, -2.7074601233459856 42.83625548525509, -2.7074699635569304 42.836225786098154, -2.7074884996978827 42.83620058131383, -2.7075139173222174 42.83618233812202, -2.7075437283757693 42.83617284229345, -2.707575014744911 42.836173023345985, -2.7076047139018464 42.83618286355693, -2.707629918686168 42.83620139969788, -2.707648161877974 42.83622681732221, -2.7076576577065437 42.836256628375764, -2.7076973577065435 42.836517028375766))	true
672	0	1	POLYGON ((-2.1864247 43.0338704, -2.1864295943483705 43.03383949830056, -2.1864437983005627 43.03381162147477, -2.186465921474771 43.03378949830056, -2.1864937983005626 43.03377529434837, -2.1865247 43.033770399999995, -2.1865556016994376 43.03377529434837, -2.1865834785252294 43.03378949830056, -2.1866056016994375 43.03381162147477, -2.1866198056516297 43.03383949830056, -2.1866247000000003 43.0338704, -2.1866198056516297 43.03390130169944, -2.1866056016994375 43.03392917852523, -2.1865834785252294 43.03395130169944, -2.1865556016994376 43.03396550565163, -2.1865247 43.0339704, -2.1864937983005626 43.03396550565163, -2.186465921474771 43.03395130169944, -2.1864437983005627 43.03392917852523, -2.1864295943483705 43.03390130169944, -2.1864247 43.0338704))	true
673	0	1	POLYGON ((-2.0086652999999997 43.3108005, -2.0086701943483702 43.31076959830056, -2.0086843983005624 43.31074172147477, -2.0087065214747706 43.31071959830056, -2.0087343983005623 43.31070539434837, -2.0087653 43.310700499999996, -2.0087962016994374 43.31070539434837, -2.008824078525229 43.31071959830056, -2.0088462016994373 43.31074172147477, -2.0088604056516295 43.31076959830056, -2.0088653 43.3108005, -2.0088604056516295 43.31083140169944, -2.0088462016994373 43.31085927852523, -2.008824078525229 43.31088140169944, -2.0087962016994374 43.31089560565163, -2.0087653 43.3109005, -2.0087343983005623 43.31089560565163, -2.0087065214747706 43.31088140169944, -2.0086843983005624 43.31085927852523, -2.0086701943483702 43.31083140169944, -2.0086652999999997 43.3108005))	true
674	0	2	POLYGON ((-2.505097105388678 43.3648878139478, -2.5050997339087275 43.364918990229754, -2.505092599778904 43.36494945289323, -2.505076401337541 43.36497622004047, -2.5050527242009393 43.364996671516614, -2.5050238860521987 43.365008805388676, -2.5049927097702454 43.36501143390873, -2.504962247106774 43.3650042997789, -2.504935479959532 43.36498810133754, -2.504915028483388 43.36496442420094, -2.504902894611322 43.3649355860522, -2.504856994611322 43.3647489860522, -2.5048543660912723 43.36471780977025, -2.5048615002210957 43.36468734710677, -2.504877698662459 43.36466057995953, -2.5049013757990606 43.36464012848339, -2.504930213947801 43.364627994611325, -2.5049613902297545 43.364625366091275, -2.504991852893226 43.3646325002211, -2.505018620040468 43.364648698662464, -2.5050390715166118 43.36467237579906, -2.505051205388678 43.364701213947804, -2.505097105388678 43.3648878139478))	true
675	0	2	POLYGON ((-2.7101581102846866 42.80188418214787, -2.7101874852558403 42.801894951583506, -2.7102120945749424 42.801914271290734, -2.710229529310376 42.80194025012201, -2.7102380828287616 42.80197034508832, -2.7102369178521237 42.802001610284684, -2.710226148416493 42.80203098525584, -2.7102068287092633 42.80205559457494, -2.7101808498779874 42.80207302931037, -2.7101507549116755 42.80208158282876, -2.710119489715314 42.802080417852125, -2.7097561897153137 42.80200891785213, -2.70972681474416 42.801998148416494, -2.709702205425058 42.80197882870927, -2.7096847706896243 42.80195284987799, -2.7096762171712387 42.80192275491168, -2.7096773821478766 42.80189148971532, -2.7096881515835074 42.80186211474416, -2.709707471290737 42.80183750542506, -2.709733450122013 42.80182007068963, -2.709763545088325 42.80181151717124, -2.7097948102846865 42.801812682147876, -2.7101581102846866 42.80188418214787))	true
676	0	1	POLYGON ((-2.6675625 42.8394746, -2.6675673943483704 42.83944369830056, -2.6675815983005626 42.83941582147477, -2.6676037214747708 42.83939369830056, -2.6676315983005625 42.83937949434837, -2.6676625 42.8393746, -2.6676934016994376 42.83937949434837, -2.6677212785252293 42.83939369830056, -2.6677434016994375 42.83941582147477, -2.6677576056516297 42.83944369830056, -2.6677625000000003 42.8394746, -2.6677576056516297 42.83950550169944, -2.6677434016994375 42.83953337852523, -2.6677212785252293 42.839555501699444, -2.6676934016994376 42.839569705651634, -2.6676625 42.839574600000006, -2.6676315983005625 42.839569705651634, -2.6676037214747708 42.839555501699444, -2.6675815983005626 42.83953337852523, -2.6675673943483704 42.83950550169944, -2.6675625 42.8394746))	true
677	0	2	POLYGON ((-1.7535564571118039 43.33706772306497, -1.7535399067033222 43.33704117210165, -1.7535323710283712 43.33701080627749, -1.753534587731319 43.33697959801092, -1.7535463398258366 43.33695060218452, -1.7535664769350308 43.3369266571118, -1.7535930278983503 43.33691010670332, -1.7536233937225136 43.336902571028375, -1.753654601989081 43.33690478773132, -1.7536835978154797 43.336916539825836, -1.7537075428881963 43.33693667693503, -1.7549624428881963 43.33838347693503, -1.754978993296678 43.33841002789835, -1.7549865289716289 43.33844039372251, -1.754984312268681 43.33847160198908, -1.7549725601741635 43.338500597815475, -1.7549524230649693 43.338524542888194, -1.7549258721016499 43.338541093296676, -1.7548955062774865 43.33854862897162, -1.754864298010919 43.33854641226868, -1.7548353021845204 43.33853466017416, -1.7548113571118038 43.338514523064966, -1.7535564571118039 43.33706772306497))	true
678	0	2	POLYGON ((-2.5698672737209134 43.12942735135207, -2.5698862444722392 43.12940247203801, -2.5699119748597603 43.1293846726888, -2.569941946213872 43.129375695628774, -2.569973224729612 43.1293764195951, -2.5700027486479278 43.12938677372091, -2.5700276279619905 43.12940574447224, -2.5700454273111952 43.12943147485976, -2.570054404371226 43.12946144621387, -2.5700536804049006 43.12949272472961, -2.570043326279087 43.12952224864792, -2.569355526279087 43.13079824864793, -2.569336555527761 43.13082312796199, -2.56931082514024 43.1308409273112, -2.569280853786128 43.130849904371225, -2.5692495752703883 43.1308491804049, -2.5692200513520724 43.13083882627909, -2.5691951720380097 43.13081985552776, -2.569177372688805 43.13079412514024, -2.569168395628774 43.13076415378613, -2.5691691195950996 43.13073287527039, -2.5691794737209133 43.130703351352075, -2.5698672737209134 43.12942735135207))	true
